geoid,name,B05002001,"B05002001, Error",B05002002,"B05002002, Error",B05002003,"B05002003, Error",B05002004,"B05002004, Error",B05002005,"B05002005, Error",B05002006,"B05002006, Error",B05002007,"B05002007, Error",B05002008,"B05002008, Error",B05002009,"B05002009, Error",B05002010,"B05002010, Error",B05002011,"B05002011, Error",B05002012,"B05002012, Error",B05002013,"B05002013, Error",B05002014,"B05002014, Error",B05002015,"B05002015, Error",B05002016,"B05002016, Error",B05002017,"B05002017, Error",B05002018,"B05002018, Error",B05002019,"B05002019, Error",B05002020,"B05002020, Error",B05002021,"B05002021, Error",B05002022,"B05002022, Error",B05002023,"B05002023, Error",B05002024,"B05002024, Error",B05002025,"B05002025, Error",B05002026,"B05002026, Error",B05002027,"B05002027, Error"
16000US0605332,"Ben Lomond, CA",7071,575,6583,562,4837,571,1661,383,456,287,500,155,388,120,317,136,85,61,0,17,0,17,85,61,488,154,200,83,90,55,46,30,0,17,9,13,26,39,29,34,288,130,117,101,26,30,0,17,0,17,129,83,16,17
16000US0605346,"Benton, CA",313,120,308,119,227,101,81,41,0,12,60,41,8,11,13,11,0,12,0,12,0,12,0,12,5,7,3,7,0,12,3,7,0,12,0,12,0,12,0,12,2,3,0,12,0,12,0,12,0,12,2,3,0,12
16000US0606000,"Berkeley, CA",120926,46,96037,1085,55446,1366,38382,1177,13195,683,10302,690,9190,719,5695,473,2209,293,142,94,162,80,1905,270,24889,1085,10427,656,2106,247,5468,513,403,140,245,127,1913,326,292,85,14462,895,2907,422,8114,692,368,200,175,59,2420,471,478,154
16000US0606028,"Bermuda Dunes, CA",6817,726,6037,674,4669,664,1352,213,259,95,488,134,155,68,450,116,16,19,0,17,0,17,16,19,780,245,343,150,56,65,46,39,0,17,0,17,198,118,43,49,437,158,25,40,118,78,0,17,0,17,269,122,25,29
16000US0606070,"Berry Creek, CA",1241,229,1180,223,665,162,482,122,127,69,115,44,112,49,128,54,33,25,0,12,0,12,33,25,61,33,29,19,8,9,5,7,0,12,4,5,12,13,0,12,32,30,0,12,19,19,0,12,0,12,13,19,0,12
16000US0606150,"Bertsch-Oceanview, CA",2042,318,1775,314,1054,216,698,223,65,48,110,68,187,115,336,126,23,27,0,12,0,12,23,27,267,185,71,63,39,53,26,31,0,12,0,12,6,10,0,12,196,168,30,36,153,169,0,12,0,12,13,20,0,12
16000US0606210,"Bethel Island, CA",2010,443,1920,437,1385,382,503,196,21,24,233,144,141,91,108,77,32,51,0,12,0,12,32,51,90,74,54,61,54,61,0,12,0,12,0,12,0,12,0,12,36,45,0,12,0,12,0,12,0,12,36,45,0,12
16000US0606308,"Beverly Hills, CA",34362,35,22159,843,13421,921,8009,739,3513,430,1911,359,1573,325,1012,500,729,205,47,55,0,26,682,197,12203,841,9201,670,1308,240,6625,693,158,98,71,65,748,232,291,152,3002,659,866,478,1315,343,86,104,253,288,231,113,251,187
16000US0606336,"Bieber, CA",178,106,150,93,101,68,49,42,9,14,6,6,3,4,31,39,0,12,0,12,0,12,0,12,28,32,17,27,0,12,0,12,0,12,0,12,17,27,0,12,11,17,11,17,0,12,0,12,0,12,0,12,0,12
16000US0606406,"Big Bear City, CA",13312,1027,12514,997,9460,903,2919,407,520,174,1213,238,600,198,586,166,135,98,23,37,0,19,112,73,798,257,406,156,70,57,46,40,5,7,0,19,231,128,54,48,392,163,56,42,51,53,0,19,0,19,250,140,35,47
16000US0606434,"Big Bear Lake, CA",5229,22,4603,174,3573,218,1004,177,355,96,324,91,148,67,177,89,26,24,0,17,0,17,26,24,626,173,285,89,89,44,9,14,12,18,8,12,157,67,10,15,341,145,29,22,37,48,0,17,0,17,266,137,9,14
16000US0606475,"Big Bend, CA",96,46,96,46,52,35,44,26,6,10,15,14,13,10,10,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0606518,"Big Creek, CA",188,82,177,79,133,77,44,21,7,8,10,8,8,9,19,14,0,12,0,12,0,12,0,12,11,18,4,6,0,12,4,6,0,12,0,12,0,12,0,12,7,17,0,12,0,12,0,12,0,12,7,17,0,12
16000US0606560,"Biggs, CA",2323,365,1906,333,1690,317,216,81,10,9,23,19,62,32,121,69,0,12,0,12,0,12,0,12,417,156,151,72,0,12,12,20,0,12,0,12,139,70,0,12,266,122,0,12,23,37,0,12,0,12,243,120,0,12
16000US0606567,"Big Lagoon, CA",118,53,113,53,76,39,37,27,17,12,15,24,5,5,0,12,0,12,0,12,0,12,0,12,5,6,5,6,3,4,0,12,0,12,0,12,0,12,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0606616,"Big Pine, CA",1568,169,1524,171,1171,159,351,85,65,38,110,54,29,21,147,47,2,4,2,4,0,12,0,12,44,24,30,22,0,12,7,7,0,12,2,4,21,19,0,12,14,12,7,10,4,6,0,12,0,12,3,4,0,12
16000US0606635,"Big River, CA",1145,139,1067,137,341,60,720,131,73,50,215,69,88,35,344,83,6,9,0,12,0,12,6,9,78,37,42,27,18,16,0,12,0,12,0,12,24,18,0,12,36,25,0,12,5,9,0,12,0,12,31,24,0,12
16000US0606728,"Biola, CA",1451,298,873,248,751,235,82,62,18,25,0,12,64,58,0,12,40,58,0,12,0,12,40,58,578,227,217,95,0,12,31,52,0,12,0,12,186,79,0,12,361,201,0,12,11,18,0,12,0,12,350,201,0,12
16000US0606798,"Bishop, CA",3765,26,3302,178,2398,218,851,230,180,99,397,162,46,44,228,127,53,52,0,12,0,12,53,52,463,175,315,134,17,27,112,56,13,16,0,12,150,112,23,37,148,124,0,12,0,12,0,12,0,12,127,120,21,34
16000US0606928,"Blackhawk, CA",9860,681,7452,576,4516,469,2820,384,804,209,1089,223,451,151,476,175,116,70,0,17,0,17,116,70,2408,424,1918,335,329,142,1295,293,110,58,38,47,86,82,60,55,490,197,89,75,230,145,76,54,10,15,64,86,21,23
16000US0606935,"Blacklake, CA",892,282,852,292,542,290,310,134,63,44,147,105,35,39,65,53,0,12,0,12,0,12,0,12,40,70,40,70,0,12,40,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0606982,"Black Point-Green Point, CA",1655,242,1546,229,932,210,600,123,245,66,170,67,129,72,56,51,14,21,0,12,0,12,14,21,109,55,90,46,31,25,31,30,6,10,0,12,22,23,0,12,19,20,19,20,0,12,0,12,0,12,0,12,0,12
16000US0606994,"Blairsden, CA",25,25,25,25,18,28,7,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0607036,"Bloomfield, CA",387,158,332,142,218,125,114,64,21,26,0,12,76,55,17,23,0,12,0,12,0,12,0,12,55,52,7,11,0,12,0,12,0,12,0,12,7,11,0,12,48,50,48,50,0,12,0,12,0,12,0,12,0,12
16000US0607064,"Bloomington, CA",21783,1636,15808,1140,13688,1127,1981,369,140,55,380,169,772,222,689,197,139,95,0,23,0,23,139,95,5975,856,2467,370,21,27,142,78,0,23,0,23,2304,368,0,23,3508,663,26,42,12,17,0,23,0,23,3470,669,0,23
16000US0607162,"Blue Lake, CA",981,227,978,228,601,158,357,139,76,44,48,34,74,47,159,72,20,26,15,24,0,12,5,6,3,5,3,5,0,12,0,12,0,12,0,12,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0607172,"Bluewater, CA",161,62,151,62,41,19,110,58,16,18,29,20,7,10,58,42,0,12,0,12,0,12,0,12,10,12,10,12,5,8,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0607218,"Blythe, CA",19581,33,16575,355,13400,491,3017,373,408,123,662,141,919,161,1028,298,158,81,17,20,41,27,100,71,3006,358,1104,209,12,19,168,74,12,19,4,6,908,197,0,19,1902,263,5,9,178,83,0,19,17,17,1668,241,34,29
16000US0607246,"Bodega, CA",473,187,403,174,261,138,142,91,29,45,101,83,0,12,12,18,0,12,0,12,0,12,0,12,70,64,70,64,70,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0607260,"Bodega Bay, CA",733,252,733,252,463,212,260,142,0,12,245,140,7,12,8,12,10,20,10,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0607274,"Bodfish, CA",1384,360,1321,355,981,315,340,148,19,30,150,79,112,102,59,69,0,12,0,12,0,12,0,12,63,103,63,103,0,12,0,12,0,12,0,12,63,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0607316,"Bolinas, CA",1077,233,949,219,434,165,515,124,155,78,122,61,116,65,122,74,0,12,0,12,0,12,0,12,128,65,63,45,46,38,17,19,0,12,0,12,0,12,0,12,65,47,59,46,5,8,0,12,1,6,0,12,0,12
16000US0607372,"Bombay Beach, CA",415,143,350,145,196,70,154,110,28,28,13,15,105,116,8,14,0,12,0,12,0,12,0,12,65,17,65,17,6,10,59,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0607379,"Bonadelle Ranchos-Madera Ranchos, CA",8971,695,8335,693,6787,623,1418,244,170,68,496,157,416,133,336,125,130,68,0,17,0,17,130,68,636,198,514,177,33,28,136,117,0,17,0,17,318,102,27,41,122,79,0,17,17,21,0,17,9,14,87,73,9,14
16000US0607414,"Bonita, CA",13324,1365,10242,1150,6935,949,2961,409,564,193,1033,206,651,205,713,238,346,176,0,19,39,62,307,140,3082,485,2196,468,187,96,726,245,0,19,0,19,1283,364,0,19,886,285,64,55,293,183,0,19,6,12,511,219,12,20
16000US0607470,"Bonny Doon, CA",3009,348,2835,347,1906,271,873,134,351,82,224,76,154,58,144,52,56,50,6,9,0,12,50,49,174,58,124,52,28,22,56,35,5,9,10,14,25,19,0,12,50,28,22,16,2,4,0,12,5,8,14,15,7,11
16000US0607498,"Bonsall, CA",4464,330,3704,296,2458,257,1198,179,280,113,496,118,194,80,228,87,48,77,0,12,0,12,48,77,760,217,605,188,94,42,142,90,23,37,9,13,298,151,39,40,155,80,14,18,16,23,0,12,21,24,104,71,0,12
16000US0607512,"Boonville, CA",852,196,514,151,399,130,103,65,22,30,25,22,56,41,0,12,12,13,6,8,0,12,6,9,338,129,163,79,0,12,3,6,10,16,0,12,150,77,0,12,175,108,0,12,0,12,0,12,0,12,175,108,0,12
16000US0607525,"Bootjack, CA",768,348,734,341,603,327,131,74,9,14,26,39,43,38,53,43,0,12,0,12,0,12,0,12,34,34,28,32,0,12,5,10,0,12,0,12,23,27,0,12,6,10,0,12,0,12,0,12,0,12,6,10,0,12
16000US0607568,"Boron, CA",2312,317,2101,274,1565,320,525,118,67,46,180,91,128,43,150,70,11,11,0,12,0,12,11,11,211,125,90,47,18,14,48,32,0,12,0,12,24,33,0,12,121,104,0,12,38,44,0,12,0,12,83,97,0,12
16000US0607578,"Boronda, CA",1066,521,564,286,500,232,64,72,55,71,9,14,0,12,0,12,0,12,0,12,0,12,0,12,502,465,220,172,0,12,0,12,0,12,0,12,220,172,0,12,282,307,0,12,3,29,0,12,0,12,279,313,0,12
16000US0607596,"Borrego Springs, CA",2252,605,1920,529,939,362,981,343,205,164,435,223,186,127,155,80,0,12,0,12,0,12,0,12,332,238,108,99,0,12,0,12,0,12,0,12,108,99,0,12,224,220,32,50,0,12,0,12,0,12,192,194,0,12
16000US0607624,"Bostonia, CA",17530,1365,13842,1023,10382,1016,3097,425,559,169,1110,253,824,241,604,174,363,165,0,19,0,19,363,165,3688,767,1758,436,102,69,812,341,117,150,0,19,714,231,13,21,1930,624,158,180,358,261,10,15,0,19,1404,535,0,19
16000US0607652,"Boulder Creek, CA",4712,668,4497,641,3104,513,1312,249,327,122,520,187,291,121,174,103,81,70,0,12,0,12,81,70,215,117,92,79,19,23,0,12,63,74,0,12,0,12,10,17,123,85,36,36,31,34,42,64,0,12,0,12,14,22
16000US0607694,"Boulevard, CA",445,251,445,251,243,139,202,122,0,12,130,93,43,66,29,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0607750,"Bowles, CA",194,67,169,51,150,47,19,24,0,12,5,8,14,22,0,12,0,12,0,12,0,12,0,12,25,25,17,22,0,12,0,12,0,12,0,12,17,22,0,12,8,12,0,12,0,12,0,12,0,12,8,12,0,12
16000US0607848,"Boyes Hot Springs, CA",7863,956,6127,735,4879,661,1243,306,214,114,563,282,181,97,285,101,5,9,0,17,0,17,5,9,1736,490,300,146,21,23,83,64,0,17,0,17,196,131,0,17,1436,474,57,47,30,35,0,17,0,17,1329,472,20,30
16000US0607946,"Bradbury, CA",916,122,587,92,427,88,151,52,36,16,59,22,32,23,24,15,9,9,0,12,0,12,9,9,329,76,217,57,24,14,152,41,3,6,0,12,38,38,0,12,112,52,0,12,85,48,0,12,0,12,27,16,0,12
16000US0607974,"Bradley, CA",107,57,102,55,99,55,3,5,0,12,3,5,0,12,0,12,0,12,0,12,0,12,0,12,5,9,5,9,0,12,0,12,0,12,0,12,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0608058,"Brawley, CA",26009,59,19236,882,16527,1074,2209,508,126,70,542,247,645,279,896,360,500,216,41,65,0,23,459,200,6773,876,3079,573,48,53,147,158,0,23,0,23,2884,543,0,23,3694,703,0,23,25,38,0,23,0,23,3669,704,0,23
16000US0608100,"Brea, CA",42330,53,34220,549,26489,747,7085,584,1809,313,2597,369,1378,262,1301,263,646,215,54,73,13,22,579,205,8110,550,5348,529,571,141,3248,440,84,73,8,13,1337,296,100,61,2762,478,302,165,1582,373,24,28,8,13,828,234,18,24
16000US0608142,"Brentwood, CA",60446,116,51514,882,39117,1120,11365,843,2218,347,3641,559,2687,410,2819,465,1032,521,16,27,30,40,986,518,8932,883,6029,683,644,166,3069,609,435,225,14,23,1746,404,121,86,2903,619,520,264,748,290,51,47,0,29,1433,459,151,111
16000US0608172,"Bret Harte, CA",5319,608,3208,475,2925,427,122,72,0,17,55,48,9,16,58,58,161,216,0,17,0,17,161,216,2111,387,425,153,10,15,25,32,0,17,0,17,390,145,0,17,1686,402,0,17,0,17,0,17,0,17,1686,402,0,17
16000US0608240,"Bridgeport, CA",464,261,454,257,358,232,94,70,2,4,0,12,3,5,89,70,2,4,0,12,0,12,2,4,10,21,6,19,0,12,6,19,0,12,0,12,0,12,0,12,4,8,0,12,0,12,0,12,0,12,4,8,0,12
16000US0608310,"Brisbane, CA",4692,21,3506,255,2321,280,1148,236,145,127,306,122,333,120,364,172,37,44,0,12,19,33,18,27,1186,255,804,243,40,43,682,219,0,12,0,12,82,58,0,12,382,137,118,101,188,122,0,12,0,12,76,69,0,12
16000US0608338,"Broadmoor, CA",5286,607,2971,441,2712,455,259,125,93,97,117,74,28,36,21,32,0,17,0,17,0,17,0,17,2315,577,1451,334,77,67,1049,330,0,17,0,17,307,169,18,28,864,372,24,37,638,370,0,17,18,28,184,140,0,17
16000US0608478,"Brookdale, CA",2345,684,2169,665,1536,564,633,231,301,201,177,94,103,82,52,51,0,12,0,12,0,12,0,12,176,111,124,105,58,94,15,25,17,28,0,12,34,50,0,12,52,50,34,39,0,12,0,12,18,29,0,12,0,12
16000US0608530,"Brooktrails, CA",3709,766,3602,748,2369,530,1212,622,191,93,316,183,167,113,538,507,21,34,0,12,0,12,21,34,107,73,79,62,0,12,20,31,0,12,14,22,45,49,0,12,28,33,12,19,0,12,0,12,0,12,16,26,0,12
16000US0608680,"Buckhorn, CA",2246,380,2120,367,1330,272,785,172,178,81,269,82,134,64,204,105,5,7,0,12,0,12,5,7,126,68,71,40,5,8,42,34,9,15,9,13,6,9,0,12,55,53,9,13,46,52,0,12,0,12,0,12,0,12
16000US0608716,"Buck Meadows, CA",51,56,25,23,25,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,37,0,12,0,12,0,12,0,12,26,37,0,12
16000US0608744,"Bucks Lake, CA",15,23,15,23,0,12,15,23,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0608758,"Buellton, CA",5092,21,4051,294,2923,269,1052,231,240,102,280,116,168,103,364,153,76,71,0,17,0,17,76,71,1041,291,516,226,62,58,35,34,0,17,0,17,405,232,14,22,525,244,59,51,45,75,0,17,0,17,421,212,0,17
16000US0608786,"Buena Park, CA",82781,64,52530,1355,43059,1342,8221,690,1554,362,2516,356,1744,291,2407,468,1250,240,134,99,104,94,1012,220,30251,1354,16123,1076,671,310,11095,768,136,80,286,235,3891,581,44,44,14128,1232,130,76,6385,915,85,132,121,102,7355,853,52,46
16000US0608828,"Buena Vista, CA",526,218,467,192,344,159,123,80,58,50,41,50,17,23,7,13,0,12,0,12,0,12,0,12,59,80,59,80,52,78,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0608954,"Burbank, CA",104275,50,70028,1578,45875,1291,22863,1255,6634,712,7512,596,5753,836,2964,386,1290,288,79,55,47,52,1164,268,34247,1576,22259,1187,1545,318,13882,1095,475,231,104,93,5952,561,301,118,11988,1319,1023,297,6996,1164,173,90,70,54,3419,745,307,145
16000US0608968,"Burbank, CA",5252,401,3949,380,2827,381,860,195,149,78,249,102,103,44,359,184,262,208,0,17,12,19,250,210,1303,256,620,161,93,41,266,101,0,17,0,17,261,130,0,17,683,213,40,28,200,139,0,17,0,17,435,170,8,13
16000US0609066,"Burlingame, CA",30459,43,20963,756,14758,643,5723,497,1762,267,1847,301,1221,217,893,227,482,173,0,26,0,26,482,173,9496,767,5518,626,1427,527,2817,397,139,87,191,90,867,229,77,44,3978,619,647,306,2202,485,121,81,8,14,841,326,159,76
16000US0609122,"Burney, CA",3807,441,3622,444,2661,381,914,218,209,123,191,116,214,108,300,127,47,68,0,12,0,12,47,68,185,132,73,76,0,12,73,76,0,12,0,12,0,12,0,12,112,89,7,11,0,12,0,12,0,12,97,87,8,12
16000US0609150,"Burnt Ranch, CA",338,108,329,103,239,90,90,42,32,25,32,23,10,13,16,14,0,12,0,12,0,12,0,12,9,13,9,13,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0609310,"Butte Creek Canyon, CA",931,273,830,225,424,153,383,130,72,43,92,61,75,66,144,114,23,40,0,12,0,12,23,40,101,117,80,112,71,111,9,14,0,12,0,12,0,12,0,12,21,26,0,12,21,26,0,12,0,12,0,12,0,12
16000US0609318,"Butte Meadows, CA",53,86,53,86,53,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0609324,"Butte Valley, CA",510,186,448,181,319,165,129,93,6,10,32,33,78,79,13,15,0,12,0,12,0,12,0,12,62,68,47,64,4,6,0,12,0,12,0,12,43,65,0,12,15,26,0,12,0,12,0,12,0,12,0,12,15,26
16000US0609332,"Buttonwillow, CA",1591,333,1096,246,978,233,91,37,10,16,16,16,46,29,19,16,27,28,0,12,0,12,27,28,495,138,33,24,9,14,0,12,0,12,0,12,24,19,0,12,462,138,0,12,10,14,0,12,0,12,452,136,0,12
16000US0609346,"Byron, CA",1348,233,1065,196,886,192,162,57,32,20,67,40,56,32,7,11,17,20,0,12,4,7,13,17,283,146,130,97,0,12,14,21,0,12,0,12,116,91,0,12,153,83,0,12,0,12,0,12,0,12,148,83,5,8
16000US0609353,"Bystrom, CA",4099,472,2857,420,2513,376,280,141,21,33,32,29,134,86,93,119,64,42,9,15,6,11,49,40,1242,286,270,126,1,4,19,27,0,12,0,12,250,119,0,12,972,259,0,12,11,13,0,12,0,12,961,259,0,12
16000US0609360,"Cabazon, CA",3367,711,2967,667,2216,585,579,317,66,73,56,67,179,123,278,251,172,170,0,12,0,12,172,170,400,176,217,177,0,12,37,55,0,12,0,12,180,160,0,12,183,100,0,12,0,12,0,12,0,12,144,94,39,60
16000US0609598,"Calabasas, CA",24077,39,17810,560,11353,598,5876,570,2467,377,1750,400,1088,321,571,153,581,187,13,21,10,15,558,182,6267,554,4586,547,845,208,3170,542,102,63,24,28,315,113,130,79,1681,427,373,161,702,277,65,64,71,48,309,154,161,137
16000US0609710,"Calexico, CA",39934,23,22263,984,20107,1090,1093,406,44,46,99,79,331,188,619,353,1063,276,18,29,0,26,1045,270,17671,983,9448,900,0,26,113,127,0,26,0,26,9335,892,0,26,8223,842,11,17,146,105,0,26,0,26,8066,829,0,26
16000US0609780,"California City, CA",13646,28,12145,385,9063,502,2960,381,491,187,846,178,1124,266,499,160,122,75,16,27,12,22,94,71,1501,382,594,248,32,22,288,235,14,21,0,19,260,133,0,19,907,228,49,65,163,122,0,19,0,19,685,192,10,17
16000US0609822,"California Hot Springs, CA",36,24,31,24,23,19,8,8,2,3,4,6,2,3,0,12,0,12,0,12,0,12,0,12,5,7,5,7,1,3,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0609834,"California Pines, CA",488,233,458,231,345,215,113,67,17,25,32,41,53,50,11,12,0,12,0,12,0,12,0,12,30,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,43,0,12,0,12,0,12,0,12,30,43,0,12
16000US0609864,"Calimesa, CA",8651,38,8057,155,5735,300,2231,290,395,91,922,185,555,178,359,110,91,62,0,17,0,17,91,62,594,148,403,115,39,29,97,66,7,12,21,23,225,93,14,17,191,88,20,23,11,20,0,17,0,17,147,86,13,15
16000US0609878,"Calipatria, CA",7458,26,5916,251,5244,275,541,147,94,103,133,70,221,69,93,50,131,58,17,21,0,17,114,54,1542,254,397,131,0,17,11,15,0,17,41,69,345,112,0,17,1145,206,0,17,11,15,0,17,0,17,1134,207,0,17
16000US0609892,"Calistoga, CA",5285,21,3732,402,2766,415,913,252,205,98,388,182,147,108,173,117,53,67,0,17,0,17,53,67,1553,403,596,197,155,88,50,62,0,17,16,26,322,174,53,82,957,321,48,69,172,191,0,17,0,17,680,289,57,56
16000US0609948,"Callender, CA",1583,483,1548,479,1294,450,238,140,35,41,118,80,0,12,85,74,16,25,0,12,0,12,16,25,35,41,19,32,0,12,0,12,0,12,0,12,19,32,0,12,16,28,0,12,0,12,0,12,0,12,16,28,0,12
16000US0609990,"Calpella, CA",562,269,428,169,297,145,131,66,12,18,55,39,28,32,36,31,0,12,0,12,0,12,0,12,134,127,119,121,18,29,0,12,0,12,0,12,101,116,0,12,15,22,0,12,0,12,0,12,0,12,15,22,0,12
16000US0610004,"Calpine, CA",216,108,216,108,146,93,70,60,32,44,16,19,7,13,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0610032,"Calwa, CA",1974,714,1586,602,1491,562,68,62,0,12,0,12,44,49,24,37,27,43,0,12,0,12,27,43,388,312,85,70,0,12,0,12,0,12,0,12,85,70,0,12,303,307,0,12,0,12,0,12,0,12,303,307,0,12
16000US0610042,"Camanche North Shore, CA",1029,303,953,286,770,273,173,87,43,35,21,25,109,77,0,12,10,16,0,12,0,12,10,16,76,60,52,42,15,25,0,12,0,12,0,12,37,36,0,12,24,24,0,12,0,12,0,12,0,12,24,24,0,12
16000US0610044,"Camanche Village, CA",620,215,620,215,526,206,94,68,0,12,56,62,16,15,22,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0610046,"Camarillo, CA",67543,60,57328,632,39898,782,16710,746,3842,401,5561,469,3717,380,3590,413,720,176,79,49,36,33,605,172,10215,636,6476,505,1011,222,3200,446,60,45,0,29,2071,323,134,67,3739,556,359,168,1202,346,95,80,0,29,1979,444,104,66
16000US0610074,"Cambria, CA",5725,346,5129,355,3424,336,1645,208,503,110,695,140,193,63,254,65,60,36,0,17,0,17,60,36,596,127,346,104,109,55,103,56,0,17,0,17,125,78,9,10,250,89,35,28,11,15,0,17,0,17,190,86,14,16
16000US0610088,"Cambrian Park, CA",3094,398,2561,368,1977,343,499,137,203,81,160,82,41,33,95,54,85,53,39,45,0,12,46,43,533,140,336,107,100,95,97,70,22,33,11,16,65,52,41,39,197,104,24,30,137,95,0,12,0,12,36,36,0,12
16000US0610256,"Cameron Park, CA",19902,920,18028,829,13129,767,4762,540,866,238,1616,259,952,219,1328,361,137,69,0,19,0,19,137,69,1874,410,1142,272,464,177,439,185,54,43,0,19,149,101,36,40,732,277,254,145,57,58,63,82,7,12,320,211,31,26
16000US0610270,"Camino, CA",1799,324,1783,308,1378,309,386,131,113,93,131,53,38,45,104,59,19,21,0,12,0,12,19,21,16,25,16,25,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0610301,"Camino Tassajara, CA",3798,574,2171,415,1476,316,628,220,249,143,95,62,229,127,55,41,67,65,0,12,0,12,67,65,1627,318,1420,292,270,142,1052,259,17,26,0,12,70,53,11,17,207,128,0,12,152,103,22,34,0,12,13,22,20,32
16000US0610345,"Campbell, CA",42470,60,31559,923,23106,917,7998,634,2049,311,2530,357,1647,263,1772,321,455,143,0,26,12,18,443,142,10911,914,5935,617,916,275,4089,511,129,80,22,30,703,232,76,52,4976,663,720,200,2218,443,71,105,21,23,1841,548,105,62
16000US0610494,"Camp Nelson, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0610508,"Campo, CA",3482,802,2889,748,2336,712,553,192,105,73,156,87,202,130,90,64,0,12,0,12,0,12,0,12,593,365,179,131,0,12,19,28,0,12,0,12,160,128,0,12,414,395,33,39,0,12,0,12,0,12,381,395,0,12
16000US0610559,"Camp Pendleton North, CA",7903,1317,7382,1262,2124,727,5134,881,895,316,1120,565,2280,580,839,316,124,86,8,12,0,17,116,84,521,374,440,372,19,25,136,153,9,13,0,17,276,342,0,17,81,85,13,21,0,17,0,17,0,17,68,83,0,17
16000US0610561,"Camp Pendleton South, CA",11459,1954,10735,1844,2891,891,7496,1470,1156,603,1037,413,3804,1292,1499,575,348,304,4,9,0,19,344,304,724,355,443,229,6,13,23,30,18,26,0,19,396,233,0,19,281,212,0,19,0,19,0,19,0,19,281,212,0,19
16000US0610676,"Camptonville, CA",162,69,155,69,119,61,36,32,17,17,0,12,11,14,8,11,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,6,10,0,12,0,12,1,3,0,12
16000US0610732,"Canby, CA",497,243,272,146,137,89,135,114,30,69,25,38,0,12,80,91,0,12,0,12,0,12,0,12,225,181,61,100,0,12,61,100,0,12,0,12,0,12,0,12,164,159,0,12,28,65,0,12,0,12,136,152,0,12
16000US0610816,"Cantua Creek, CA",273,182,117,123,117,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,156,78,18,28,0,12,0,12,0,12,0,12,18,28,0,12,138,74,0,12,0,12,0,12,0,12,138,74,0,12
